,ntx_loss_b,ntx_loss_e,vloss_b,vloss_e
3618,2.4484593868255615,,3.0483388900756836,
3619,3.164386510848999,,2.849663257598877,
3620,2.7136337757110596,,2.8810629844665527,
3621,3.023207187652588,,2.865079402923584,
3622,3.293022394180298,,2.4471611976623535,
3623,2.6346864700317383,,2.550295829772949,
3624,3.1152451038360596,,2.8662269115448,
3625,2.980776786804199,,2.8281781673431396,
3626,2.9945645332336426,,2.7746095657348633,
3627,2.9291584491729736,,2.147472620010376,
3628,2.8924946784973145,,2.2256829738616943,
3629,2.5437023639678955,,2.2496862411499023,
3630,2.859506130218506,,2.1455559730529785,
3631,3.144641160964966,,2.1276988983154297,
3632,3.254458427429199,,2.2691683769226074,
3633,3.030324935913086,,2.181032180786133,
3634,3.1071219444274902,,2.0759809017181396,
3635,2.5524563789367676,,2.1827189922332764,
3636,2.7260262966156006,,1.9107840061187744,
3637,2.685171604156494,,2.116947889328003,
3638,2.665252685546875,,2.281841993331909,
3639,2.891188859939575,,2.2352890968322754,
3640,2.7560291290283203,,2.049091339111328,
3641,3.01481032371521,,2.0993826389312744,
3642,2.8450093269348145,,2.0681889057159424,
3643,2.7863271236419678,,2.4627532958984375,
3644,2.8479254245758057,,2.0916218757629395,
3645,2.947005271911621,,2.0235888957977295,
3646,2.6378016471862793,,2.134809970855713,
3647,2.984804391860962,,2.764554023742676,
3648,2.826436996459961,,2.8809220790863037,
3649,2.622568130493164,,2.5252017974853516,
3650,2.6951026916503906,,3.164991855621338,
3651,3.0287561416625977,,2.664851427078247,
3652,2.7967801094055176,,2.5512189865112305,
3653,3.023895740509033,,2.790971279144287,
3654,2.740658760070801,,2.6670310497283936,
3655,2.9459497928619385,,2.4770495891571045,
3656,2.5373568534851074,,2.387352466583252,
3657,2.8401100635528564,,3.0195727348327637,
3658,2.832947254180908,,2.727567195892334,
3659,2.922901153564453,,3.033285617828369,
3660,3.0196683406829834,,2.7123167514801025,
3661,2.829737424850464,,2.7326102256774902,
3662,2.837439775466919,,2.7370448112487793,
3663,2.8649966716766357,,2.4224274158477783,
3664,2.8241193294525146,,2.5629003047943115,
3665,2.7657673358917236,,3.042313575744629,
3666,2.6999964714050293,,2.3922605514526367,
3667,2.897477388381958,,2.188206911087036,
3668,2.792701482772827,,2.2820959091186523,
3669,2.5973517894744873,,2.036306858062744,
3670,2.7506730556488037,,2.265803813934326,
3671,2.7600831985473633,,2.2717928886413574,
3672,2.9017226696014404,,2.269456624984741,
3673,2.940173387527466,,2.1024796962738037,
3674,3.0505599975585938,,2.296623945236206,
3675,2.858576536178589,,2.216238260269165,
3676,2.704500198364258,,2.3175268173217773,
3677,2.7512476444244385,,2.3511157035827637,
3678,2.7532753944396973,,2.2121081352233887,
3679,2.83951473236084,,2.2000410556793213,
3680,2.607834577560425,,2.278687000274658,
3681,2.617717981338501,,1.9507635831832886,
3682,2.8786776065826416,,2.108109474182129,
3683,2.8707399368286133,,2.261741876602173,
3684,2.353919267654419,,2.1403322219848633,
3685,2.617642879486084,,2.6307432651519775,
3686,2.7188146114349365,,2.9320406913757324,
3687,2.846630096435547,,2.55383038520813,
3688,2.883100986480713,,2.600567579269409,
3689,2.6573805809020996,,2.8384573459625244,
3690,2.868675708770752,,2.611023426055908,
3691,2.7319488525390625,,2.6582086086273193,
3692,2.9236440658569336,,2.5183932781219482,
3693,3.0397655963897705,,2.726649522781372,
3694,2.882864475250244,,2.7818613052368164,
3695,2.9700846672058105,,2.615457057952881,
3696,2.9857962131500244,,3.0254411697387695,
3697,2.869638442993164,,2.5453805923461914,
3698,2.6606881618499756,,2.6858553886413574,
3699,2.8756697177886963,,2.4969675540924072,
3700,2.8579883575439453,,2.774186849594116,
3701,2.868183135986328,,2.926724433898926,
3702,2.876682758331299,,2.859665870666504,
3703,2.8575503826141357,,2.539085865020752,
3704,2.691761016845703,,3.091002941131592,
3705,2.862833261489868,,2.245128870010376,
3706,2.8403491973876953,,2.259915828704834,
3707,2.6253678798675537,,2.170790910720825,
3708,2.7917935848236084,,2.37898850440979,
3709,2.9383935928344727,,2.036142110824585,
3710,2.8639519214630127,,2.4528400897979736,
3711,2.544461250305176,,2.176802635192871,
3712,2.729050874710083,,2.140620470046997,
3713,2.548689365386963,,2.1507930755615234,
3714,2.5305707454681396,,2.4168078899383545,
3715,2.7400100231170654,,2.137777090072632,
3716,2.867161750793457,,1.902283787727356,
3717,2.651184558868408,,2.355794668197632,
3718,2.619677782058716,,1.9090092182159424,
3719,2.7251529693603516,,2.1225035190582275,
3720,3.181648015975952,,2.4547278881073,
3721,2.8761050701141357,,2.048405647277832,
3722,2.4752888679504395,,2.292947292327881,
3723,2.911518096923828,,2.018507719039917,
3724,2.8917486667633057,,2.14665150642395,
3725,2.8452413082122803,,2.8945226669311523,
3726,2.805206775665283,,2.724285840988159,
3727,2.971477746963501,,2.6993675231933594,
3728,2.8219480514526367,,3.041095733642578,
3729,2.7657008171081543,,2.7254862785339355,
3730,3.0526680946350098,,2.720982789993286,
3731,2.7801480293273926,,2.4710745811462402,
3732,2.655646800994873,,2.9654037952423096,
3733,2.7354116439819336,,2.583566188812256,
3734,2.9067866802215576,,2.53620982170105,
3735,3.079624891281128,,2.7694265842437744,
3736,2.766627073287964,,2.581188678741455,
3737,2.7172493934631348,,2.887469530105591,
3738,2.84956431388855,,2.8920698165893555,
3739,2.7147507667541504,,2.576272487640381,
3740,2.8248703479766846,,2.952956199645996,
3741,2.6677749156951904,,2.909389019012451,
3742,3.0914883613586426,,2.5254640579223633,
3743,2.9142000675201416,,2.8143229484558105,
3744,2.883209466934204,,2.2103941440582275,
3745,2.8796026706695557,,2.127359390258789,
3746,2.9604547023773193,,2.214012384414673,
3747,2.623189926147461,,2.4506876468658447,
3748,2.9222986698150635,,2.1845483779907227,
3749,2.8250651359558105,,2.444880485534668,
3750,3.11201548576355,,2.4178643226623535,
3751,3.0009586811065674,,2.3378164768218994,
3752,2.951693534851074,,2.2014358043670654,
3753,2.841294765472412,,2.346278429031372,
3754,2.791276454925537,,2.248577833175659,
3755,2.971571207046509,,2.0441644191741943,
3756,2.7288763523101807,,2.1518805027008057,
3757,2.909846067428589,,2.0062172412872314,
3758,2.9391138553619385,,2.1173207759857178,
3759,3.0906074047088623,,2.2146952152252197,
3760,2.986118793487549,,2.074050188064575,
3761,2.838627338409424,,2.015033483505249,
3762,2.352883815765381,,2.155872106552124,
3763,2.70906925201416,,2.5171594619750977,
3764,2.7122015953063965,,2.586076259613037,
3765,2.8320395946502686,,2.544057607650757,
3766,2.7899370193481445,,2.66314959526062,
3767,2.6508588790893555,,2.9849436283111572,
3768,2.838651180267334,,2.840791702270508,
3769,2.8533883094787598,,2.5499513149261475,
3770,2.6461122035980225,,2.352033853530884,
3771,2.948591947555542,,2.797680139541626,
3772,2.987081289291382,,2.732698440551758,
3773,2.848187208175659,,2.874293565750122,
3774,2.789184808731079,,2.744080066680908,
3775,2.4940459728240967,,2.6706056594848633,
3776,2.825623035430908,,2.6409037113189697,
3777,3.0470452308654785,,2.617485523223877,
3778,2.7335259914398193,,2.7419180870056152,
3779,2.994335889816284,,2.650057315826416,
3780,2.778052568435669,,2.4178597927093506,
3781,2.963787794113159,,2.8974380493164062,
3782,2.8672914505004883,,2.9275925159454346,
3783,2.9805355072021484,,2.4379823207855225,
3784,3.196328639984131,,2.5409719944000244,
3785,2.9915072917938232,,2.1090078353881836,
3786,2.770141839981079,,2.238741397857666,
3787,2.905327320098877,,2.111889600753784,
3788,2.91949462890625,,2.035215139389038,
3789,2.6549172401428223,,2.051011323928833,
3790,2.67736554145813,,1.9856064319610596,
3791,2.8805313110351562,,1.855256199836731,
3792,2.5601398944854736,,2.1719248294830322,
3793,2.941915988922119,,1.9968280792236328,
3794,2.647913932800293,,2.1413331031799316,
3795,2.8097362518310547,,2.2771031856536865,
3796,2.5693864822387695,,2.3607594966888428,
3797,2.6402382850646973,,1.9837714433670044,
3798,2.6694984436035156,,1.9295377731323242,
3799,2.541403293609619,,2.3163068294525146,
3800,2.9678072929382324,,2.1138410568237305,
3801,2.774972677230835,,2.2490363121032715,
3802,2.642160654067993,,2.194397211074829,
3803,2.784198045730591,,2.5347249507904053,
3804,2.672605514526367,,2.4832956790924072,
3805,2.935384750366211,,2.4061384201049805,
3806,2.851794719696045,,3.092825412750244,
3807,2.5166330337524414,,2.7991139888763428,
3808,2.915611743927002,,2.8360273838043213,
3809,2.784208297729492,,2.428602457046509,
3810,2.624284505844116,,2.6257009506225586,
3811,2.9075052738189697,,2.4854249954223633,
3812,2.662123918533325,,2.6739237308502197,
3813,3.0082406997680664,,3.142634868621826,
3814,2.7213754653930664,,2.6613457202911377,
3815,2.4682061672210693,,3.0987725257873535,
3816,2.9339566230773926,,2.570119619369507,
3817,2.9341390132904053,,2.505242109298706,
3818,2.8688251972198486,,2.5351638793945312,
3819,2.584916114807129,,2.7210745811462402,
3820,2.635955572128296,,2.5667192935943604,
3821,2.8466930389404297,,2.8109633922576904,
3822,2.8025991916656494,,2.1485044956207275,
3823,2.717686891555786,,2.2011234760284424,
3824,2.5373785495758057,,2.12459659576416,
3825,2.8381454944610596,,1.9319055080413818,
3826,2.773838520050049,,2.145305871963501,
3827,2.7600090503692627,,2.1287238597869873,
3828,2.804105281829834,,2.0442426204681396,
3829,2.980703115463257,,2.1976630687713623,
3830,2.9503159523010254,,2.295844793319702,
3831,2.687147378921509,,2.2091574668884277,
3832,2.7654266357421875,,2.1728787422180176,
3833,2.6705687046051025,,2.135500431060791,
3834,2.9790611267089844,,2.0074570178985596,
3835,2.829653263092041,,1.9705673456192017,
3836,2.7965071201324463,,2.261725902557373,
3837,2.817772626876831,,2.063225507736206,
3838,2.6252388954162598,,2.0192794799804688,
3839,2.5939218997955322,,2.2001099586486816,
3840,3.010197877883911,,1.9679251909255981,
3841,2.881453275680542,,2.263597011566162,
3842,2.8700037002563477,,2.609785795211792,
3843,3.017268419265747,,2.405200242996216,
3844,2.760206937789917,,2.4026312828063965,
3845,2.7532265186309814,,2.940680980682373,
3846,2.5871760845184326,,2.7718029022216797,
3847,3.223973035812378,,2.525630474090576,
3848,2.84853196144104,,2.2795464992523193,
3849,2.6717722415924072,,2.6118316650390625,
3850,2.780632972717285,,2.7029409408569336,
3851,2.763702630996704,,2.5073533058166504,
3852,2.6719415187835693,,3.094752788543701,
3853,2.5369207859039307,,2.5008044242858887,
3854,2.869967460632324,,2.7350411415100098,
3855,2.778928279876709,,2.782536268234253,
3856,2.5110108852386475,,2.6197831630706787,
3857,2.8112435340881348,,2.7659337520599365,
3858,2.977829694747925,,2.554755687713623,
3859,2.77109694480896,,2.453444004058838,
3860,2.847186803817749,,2.5949223041534424,
3861,2.9709222316741943,,2.0028302669525146,
3862,3.030891180038452,,2.0549678802490234,
3863,2.8000991344451904,,2.2202937602996826,
3864,2.7436649799346924,,2.261347770690918,
3865,2.6390342712402344,,1.8719102144241333,
3866,2.515697717666626,,2.2736737728118896,
3867,2.6083600521087646,,2.2595410346984863,
3868,2.669130325317383,,1.9806809425354004,
3869,2.8861377239227295,,2.3335108757019043,
3870,3.062542676925659,,1.947538137435913,
3871,2.982736349105835,,2.2348484992980957,
3872,2.6711201667785645,,2.180081605911255,
3873,2.796682119369507,,1.9939026832580566,
3874,3.045546054840088,,2.1780927181243896,
3875,2.8986868858337402,,2.2691664695739746,
3876,2.9735829830169678,,2.232516050338745,
3877,2.437958002090454,,2.061983585357666,
3878,2.827693462371826,,2.179644823074341,
3879,2.735912322998047,,2.209789514541626,
3880,2.9638354778289795,,2.2307190895080566,
3881,2.7410366535186768,,2.6516175270080566,
3882,2.6796209812164307,,2.7153356075286865,
3883,2.821178913116455,,2.3456761837005615,
3884,3.18813157081604,,2.9965128898620605,
3885,2.6558735370635986,,2.856560468673706,
3886,2.968005895614624,,2.5211644172668457,
3887,2.7795398235321045,,2.2674612998962402,
3888,2.756026029586792,,2.9871163368225098,
3889,2.6791250705718994,,2.5664007663726807,
3890,2.4881579875946045,,2.7925679683685303,
3891,2.670452356338501,,3.1137807369232178,
3892,2.708355188369751,,2.8055431842803955,
3893,3.046117067337036,,2.6648313999176025,
3894,2.9240481853485107,,2.770414113998413,
3895,3.0707435607910156,,2.8100032806396484,
3896,2.678690195083618,,2.6998698711395264,
3897,2.8388712406158447,,2.5043444633483887,
3898,2.862131118774414,,2.2721946239471436,
3899,2.7589123249053955,,3.071451425552368,
3900,3.072758436203003,,,
3901,2.829634189605713,,,
3902,2.915701150894165,,,
3903,2.8354783058166504,,,
3904,2.6926846504211426,,,
3905,2.7337310314178467,,,
3906,2.7074568271636963,,,
3907,2.5345113277435303,,,
3908,2.7796809673309326,,,
3909,2.6461198329925537,,,
3910,2.8129045963287354,,,
3911,3.0529513359069824,,,
3912,2.7087578773498535,,,
3913,2.779803514480591,,,
3914,2.802079439163208,,,
3915,2.866279363632202,,,
3916,2.7934975624084473,,,
3917,2.677929639816284,,,
3918,3.073751449584961,,,
3919,2.9230613708496094,,,
3920,2.547173261642456,,,
3921,2.8533787727355957,,,
3922,2.704228639602661,,,
3923,2.6841864585876465,,,
3924,3.0163650512695312,,,
3925,2.755098581314087,,,
3926,2.7620222568511963,,,
3927,2.8034231662750244,,,
3928,2.8162107467651367,,,
3929,2.666459798812866,,,
3930,2.601576328277588,,,
3931,2.599902629852295,,,
3932,2.94398832321167,,,
3933,2.8230412006378174,,,
3934,2.935392141342163,,,
3935,2.6930339336395264,,,
3936,2.8313965797424316,,,
3937,2.850130558013916,,,
3938,2.7023801803588867,,,
3939,2.9931037425994873,,,
3940,2.4251480102539062,,,
3941,2.8918633460998535,,,
3942,2.4523983001708984,,,
3943,2.979973554611206,,,
3944,2.735071897506714,,,
3945,2.8247838020324707,,,
3946,2.890073776245117,,,
3947,2.901991128921509,,,
3948,2.802379846572876,,,
3949,2.6685588359832764,,,
3950,2.92537784576416,,,
3951,2.785893678665161,,,
3952,2.9076480865478516,,,
3953,2.858499526977539,,,
3954,2.878657579421997,,,
3955,2.948457717895508,,,
3956,2.7290680408477783,,,
3957,2.8337955474853516,,,
3958,3.1152541637420654,,,
3959,2.7401645183563232,,,
3960,2.9907760620117188,,,
3961,2.822622776031494,,,
3962,2.7634878158569336,,,
3963,2.5363593101501465,,,
3964,2.880051851272583,,,
3965,2.768406391143799,,,
3966,2.775710105895996,,,
3967,2.9601948261260986,,,
3968,2.9788661003112793,,,
3969,2.8955676555633545,,,
3970,2.7627615928649902,,,
3971,2.7028865814208984,,,
3972,2.683607339859009,,,
3973,2.9175190925598145,,,
3974,2.8863179683685303,,,
3975,2.508845090866089,,,
3976,2.6578269004821777,,,
3977,2.8169758319854736,,,
3978,2.7655177116394043,,,
3979,2.7680113315582275,,,
3980,2.5979294776916504,,,
3981,2.715723752975464,,,
3982,2.7964344024658203,,,
3983,2.843161106109619,,,
3984,2.6299808025360107,,,
3985,2.9611403942108154,,,
3986,2.920147657394409,,,
3987,2.7159135341644287,,,
3988,2.6627116203308105,,,
3989,2.882021903991699,,,
3990,3.020307779312134,,,
3991,2.600964069366455,,,
3992,2.613466262817383,,,
3993,2.770014524459839,,,
3994,2.8482441902160645,,,
3995,2.952098846435547,,,
3996,2.7210142612457275,,,
3997,2.5677475929260254,,,
3998,3.0726993083953857,,,
3999,2.853778600692749,,,
4000,2.761601209640503,,,
4001,2.853998899459839,,,
4002,2.5613224506378174,,,
4003,2.8904213905334473,,,
4004,2.4239323139190674,,,
4005,2.7428393363952637,,,
4006,2.7877705097198486,,,
4007,2.719310998916626,,,
4008,2.7997491359710693,,,
4009,2.6392180919647217,,,
4010,2.872384786605835,,,
4011,2.7148423194885254,,,
4012,2.7006983757019043,,,
4013,2.7075576782226562,,,
4014,2.8110756874084473,,,
4015,2.7248752117156982,,,
4016,2.5917487144470215,,,
4017,2.7566919326782227,,,
4018,2.7183780670166016,,,
4019,2.74923038482666,,,
4020,2.7732748985290527,,,
4021,2.76383113861084,,,
4022,2.680009365081787,,,
4023,2.9740829467773438,,,
4024,2.7250499725341797,,,
4025,2.90448260307312,,,
4026,2.9024739265441895,,,
4027,2.871302604675293,,,
4028,2.8818249702453613,,,
4029,2.918036699295044,,,
4030,2.8500051498413086,,,
4031,2.6746110916137695,,,
4032,2.7239232063293457,,,
4033,2.6665267944335938,,,
4034,2.7299931049346924,,,
4035,2.9227840900421143,,,
4036,2.766967296600342,,,
4037,2.6694107055664062,,,
4038,2.7902462482452393,,,
4039,2.8280155658721924,,,
4040,2.5919437408447266,,,
4041,2.6590960025787354,,,
4042,2.8130929470062256,,,
4043,2.6717112064361572,,,
4044,2.7939977645874023,,,
4045,2.641458749771118,,,
4046,2.482325553894043,,,
4047,2.3461246490478516,,,
4048,3.1430633068084717,,,
4049,3.1079065799713135,,,
4050,3.0062968730926514,,,
4051,2.8562769889831543,,,
4052,2.776200294494629,,,
4053,2.7035818099975586,,,
4054,3.0049307346343994,,,
4055,2.6991589069366455,,,
4056,2.9541852474212646,,,
4057,2.5972280502319336,,,
4058,2.7842295169830322,,,
4059,2.7465977668762207,,,
4060,2.881627082824707,,,
4061,3.1685502529144287,,,
4062,2.8017449378967285,,,
4063,2.7308647632598877,,,
4064,3.1306726932525635,,,
4065,2.5541439056396484,,,
4066,2.893568754196167,,,
4067,2.6370465755462646,,,
4068,2.9792678356170654,,,
4069,2.630972146987915,,,
4070,2.5084519386291504,,,
4071,2.534227132797241,,,
4072,2.772871971130371,,,
4073,2.6286849975585938,,,
4074,2.505584239959717,,,
4075,2.819225311279297,,,
4076,2.9182074069976807,,,
4077,2.8738865852355957,,,
4078,2.910918712615967,,,
4079,2.872192144393921,,,
4080,2.73700213432312,,,
4081,2.6276776790618896,,,
4082,2.771688461303711,,,
4083,2.7095184326171875,,,
4084,2.6426687240600586,,,
4085,2.8785152435302734,,,
4086,2.998328685760498,,,
4087,2.673525810241699,,,
4088,2.7038280963897705,,,
4089,2.79069447517395,,,
4090,2.6163547039031982,,,
4091,2.9942808151245117,,,
4092,2.8163557052612305,,,
4093,3.09348201751709,,,
4094,2.8202309608459473,,,
4095,2.6952853202819824,,,
4096,2.911353588104248,,,
4097,2.8424673080444336,,,
4098,2.743396282196045,,,
4099,2.574490785598755,,,
4100,2.8709359169006348,,,
4101,2.6240501403808594,,,
4102,2.6969010829925537,,,
4103,2.765296220779419,,,
4104,2.605055332183838,,,
4105,2.8615775108337402,,,
4106,2.8923161029815674,,,
4107,2.3143632411956787,,,
4108,2.5982658863067627,,,
4109,2.7483439445495605,,,
4110,2.804814100265503,,,
4111,2.7182159423828125,,,
4112,2.76338529586792,,,
4113,2.8486454486846924,,,
4114,2.5370137691497803,,,
4115,2.6537423133850098,,,
4116,2.611710548400879,,,
4117,2.968966484069824,,,
4118,2.8973493576049805,,,
4119,2.7865962982177734,,,
4120,2.622616767883301,,,
4121,2.8008687496185303,,,
4122,2.720028877258301,,,
4123,2.6614770889282227,,,
4124,2.8904788494110107,,,
4125,2.558584213256836,,,
4126,2.847482442855835,,,
4127,3.0371077060699463,,,
4128,2.7591781616210938,,,
4129,2.9389379024505615,,,
4130,2.486900806427002,,,
4131,2.7077181339263916,,,
4132,2.9919686317443848,,,
4133,2.8235063552856445,,,
4134,2.6247215270996094,,,
4135,2.6378366947174072,,,
4136,2.557173252105713,,,
4137,2.9891133308410645,,,
4138,2.8301520347595215,,,
4139,2.9672229290008545,,,
4140,2.6484735012054443,,,
4141,2.6827573776245117,,,
4142,2.828531503677368,,,
4143,2.7246601581573486,,,
4144,2.7220468521118164,,,
4145,2.857794761657715,,,
4146,2.909154176712036,,,
4147,3.008887529373169,,,
4148,2.6214599609375,,,
4149,3.086765766143799,,,
4150,2.7040483951568604,,,
4151,2.815321445465088,,,
4152,2.9940361976623535,,,
4153,2.6931533813476562,,,
4154,2.663367986679077,,,
4155,2.701421022415161,,,
4156,2.776942491531372,,,
4157,2.8354077339172363,,,
4158,2.9805641174316406,,,
4159,2.94462251663208,,,
4160,2.684711217880249,,,
4161,2.8360464572906494,,,
4162,2.854325532913208,,,
4163,2.6991219520568848,,,
4164,2.7074952125549316,,,
4165,2.760098457336426,,,
4166,2.745180130004883,,,
4167,2.6908631324768066,,,
4168,2.463716745376587,,,
4169,2.8573455810546875,,,
4170,2.668546199798584,,,
4171,2.7927966117858887,,,
4172,2.548628091812134,,,
4173,3.0636441707611084,,,
4174,2.730872392654419,,,
4175,2.9137704372406006,,,
4176,2.824976921081543,,,
4177,2.7805678844451904,,,
4178,2.819218635559082,,,
4179,2.9929158687591553,,,
4180,2.7213876247406006,,,
4181,2.539264440536499,,,
4182,2.7884557247161865,,,
4183,2.865626811981201,,,
4184,2.800107717514038,,,
4185,2.8382065296173096,,,
4186,2.8170039653778076,,,
4187,3.0565147399902344,,,
4188,2.793511390686035,,,
4189,2.643207311630249,,,
4190,2.8437438011169434,,,
4191,2.8531131744384766,,,
4192,2.76865553855896,,,
4193,2.5644242763519287,,,
4194,2.6674530506134033,,,
4195,2.8793110847473145,,,
4196,2.584524393081665,,,
4197,3.044780731201172,,,
4198,2.5636332035064697,,,
4199,2.8152804374694824,,,
4200,2.4847800731658936,,,
4201,2.5749197006225586,,,
4202,2.6806821823120117,,,
4203,2.7438838481903076,,,
4204,2.7279856204986572,,,
4205,2.861673355102539,,,
4206,2.693030834197998,,,
4207,2.630985975265503,,,
4208,2.8552114963531494,,,
4209,2.652425765991211,,,
4210,2.742987871170044,,,
4211,2.927295446395874,,,
4212,2.6643519401550293,,,
4213,2.462250232696533,,,
4214,2.7082393169403076,,,
4215,2.656470537185669,,,
4216,2.6581170558929443,,,
4217,2.87595272064209,,,
4218,2.847546100616455,,,
4219,2.869135856628418,,,
4220,2.692251443862915,,,
4221,2.4195945262908936,,,
4222,2.7180840969085693,,,
4223,3.086973190307617,,,
4224,2.7251477241516113,,,
4225,2.7092418670654297,,,
4226,2.8850584030151367,,,
4227,2.928769826889038,,,
4228,2.7838642597198486,,,
4229,2.695277452468872,,,
4230,2.8031086921691895,,,
4231,3.020815372467041,,,
4232,2.657386064529419,,,
4233,2.6666688919067383,,,
4234,2.738405466079712,,,
4235,2.6813623905181885,,,
4236,2.613128900527954,,,
4237,2.8275177478790283,,,
4238,2.6164331436157227,,,
4239,2.5400195121765137,,,
4240,2.7325727939605713,,,
4241,3.0654892921447754,,,
4242,2.5363245010375977,,,
4243,2.6417076587677,,,
4244,3.085080146789551,,,
4245,2.6836445331573486,,,
4246,2.878390312194824,,,
4247,2.592334270477295,,,
4248,2.815873622894287,,,
4249,3.118264675140381,,,
4250,3.0264034271240234,,,
4251,2.88264799118042,,,
4252,2.6355459690093994,,,
4253,2.870476722717285,,,
4254,2.76365327835083,,,
4255,2.9306375980377197,,,
4256,2.574276924133301,,,
4257,2.8676578998565674,,,
4258,2.6480133533477783,,,
4259,2.749694585800171,,,
4260,2.5541040897369385,,,
4261,2.4882495403289795,,,
4262,2.7815895080566406,,,
4263,2.7557013034820557,,,
4264,3.0240705013275146,,,
4265,2.959771156311035,,,
4266,2.3926892280578613,,,
4267,3.0400946140289307,,,
4268,3.04547381401062,,,
4269,2.666065216064453,,,
4270,2.7211647033691406,,,
4271,2.898311138153076,,,
4272,2.6362264156341553,,,
4273,2.897332191467285,,,
4274,2.9280834197998047,,,
4275,2.6183652877807617,,,
4276,2.979755163192749,,,
4277,2.559516429901123,,,
4278,2.6627068519592285,,,
4279,2.8490216732025146,,,
4280,2.7906432151794434,,,
4281,2.8437905311584473,,,
4282,2.484241008758545,,,
4283,2.4918057918548584,,,
4284,2.94376540184021,,,
4285,2.6688120365142822,,,
4286,2.751269578933716,,,
4287,2.706540822982788,,,
4288,2.9083242416381836,,,
4289,3.038222312927246,,,
4290,2.395416021347046,,,
4291,2.7494142055511475,,,
4292,2.7394073009490967,,,
4293,2.708731174468994,,,
4294,2.6396260261535645,,,
4295,2.9096291065216064,,,
4296,2.7714555263519287,,,
4297,2.6710846424102783,,,
4298,2.658220052719116,,,
4299,2.7718148231506348,,,
4300,2.459306240081787,,,
4301,2.734011173248291,,,
4302,2.7024078369140625,,,
4303,2.3784279823303223,,,
4304,2.651867628097534,,,
4305,2.611654281616211,,,
4306,2.5359418392181396,,,
4307,2.5371174812316895,,,
4308,2.711712121963501,,,
4309,3.0227596759796143,,,
4310,2.6675798892974854,,,
4311,2.872166633605957,,,
4312,2.7931361198425293,,,
4313,3.0680692195892334,,,
4314,2.7406797409057617,,,
4315,2.634263515472412,,,
4316,2.7423596382141113,,,
4317,2.6279942989349365,,,
4318,2.772522449493408,,,
4319,2.787527561187744,,,
4320,2.78117036819458,,,
4321,2.7188026905059814,,,
4322,2.583070755004883,,,
4323,2.8810577392578125,,,
4324,2.680481433868408,,,
4325,2.593433141708374,,,
4326,2.5514590740203857,,,
4327,2.757510185241699,,,
4328,2.6200242042541504,,,
4329,2.7030320167541504,,,
4330,2.5599095821380615,,,
4331,2.9161629676818848,,,
4332,2.855773448944092,,,
4333,2.7765073776245117,,,
4334,2.5348970890045166,,,
4335,2.4434542655944824,,,
4336,2.4423861503601074,,,
4337,2.6350719928741455,,,
4338,2.8385677337646484,,,
4339,2.5996246337890625,,,
4340,2.9922680854797363,,,
4341,2.7746973037719727,,,
4342,2.7599472999572754,,,
4343,3.17401385307312,,,
4344,2.5407445430755615,,,
4345,2.865656614303589,,,
4346,2.7071611881256104,,,
4347,2.6283624172210693,,,
4348,2.7268073558807373,,,
4349,2.7205283641815186,,,
4350,2.7348666191101074,,,
4351,2.5573008060455322,,,
4352,2.6761703491210938,,,
4353,2.7513370513916016,,,
4354,2.6910836696624756,,,
4355,2.741569757461548,,,
4356,2.817309617996216,,,
4357,2.5932369232177734,,,
4358,2.8040366172790527,,,
4359,3.006126642227173,,,
4360,2.956047773361206,,,
4361,2.704035758972168,,,
4362,3.029611825942993,,,
4363,2.7939188480377197,,,
4364,2.759507894515991,,,
4365,3.003473997116089,,,
4366,2.711357831954956,,,
4367,2.7314975261688232,,,
4368,2.8191978931427,,,
4369,2.870903968811035,,,
4370,2.7121083736419678,,,
4371,2.7725014686584473,,,
4372,2.6491425037384033,,,
4373,2.2668914794921875,,,
4374,2.5153112411499023,,,
4375,2.5688390731811523,,,
4376,2.856520175933838,,,
4377,2.881633996963501,,,
4378,2.9449543952941895,,,
4379,2.7230100631713867,,,
4380,2.766389846801758,,,
4381,2.87385630607605,,,
4382,2.695300817489624,,,
4383,2.7637040615081787,,,
4384,2.7916717529296875,,,
4385,2.9593863487243652,,,
4386,2.8983328342437744,,,
4387,2.848130464553833,,,
4388,2.3190293312072754,,,
4389,2.9942541122436523,,,
4390,2.859018564224243,,,
4391,2.700730562210083,,,
4392,2.7289199829101562,,,
4393,2.6316487789154053,,,
4394,2.5212337970733643,,,
4395,2.524951696395874,,,
4396,2.560086727142334,,,
4397,2.7110137939453125,,,
4398,2.8856122493743896,,,
4399,2.895493507385254,,,
4400,2.783435583114624,,,
4401,2.402350425720215,,,
4402,2.91882586479187,,,
4403,2.799983024597168,,,
4404,2.8416805267333984,,,
4405,2.8542838096618652,,,
4406,2.609531879425049,,,
4407,3.026411294937134,,,
4408,2.6919407844543457,,,
4409,2.7847371101379395,,,
4410,2.5335533618927,,,
4411,2.8216423988342285,,,
4412,2.5467686653137207,,,
4413,2.547490358352661,,,
4414,2.562812328338623,,,
4415,2.8026797771453857,,,
4416,2.573918342590332,,,
4417,2.920487880706787,,,
4418,2.577970027923584,,,
4419,2.6532835960388184,,,
4420,2.7579383850097656,,,
4421,2.660628080368042,,,
4422,2.7860236167907715,,,
4423,2.770677089691162,,,
4424,2.621936082839966,,,
4425,2.8208298683166504,,,
4426,2.566246271133423,,,
4427,2.7690000534057617,,,
4428,2.4533331394195557,,,
4429,2.506481885910034,,,
